0.000148405	0.000142994	0.000150537	0.000157715	0.00016203	0.000163606	0.000162915	0.000159888	0.000153147	0.00014542	0.000143486	0.000158294
0.000173491	0.000166993	0.000175613	0.000183834	0.000188759	0.000190573	0.000189782	0.000186318	0.000178599	0.000169757	0.000167672	0.000185188
0.000172721	0.000166258	0.000174749	0.000182937	0.000187753	0.000189532	0.000188758	0.000185307	0.000177807	0.000168983	0.000166938	0.000184366
0.000164715	0.000158569	0.000166585	0.000174322	0.000178839	0.000180513	0.000179787	0.000176548	0.000169498	0.000161146	0.000159212	0.000175825
0.000169186	0.000162936	0.000171107	0.000178952	0.00018353	0.000185219	0.000184484	0.000181206	0.000174059	0.00016557	0.000163567	0.000180574
0.000192884	0.000186056	0.000195429	0.000204314	0.000209503	0.000211411	0.000210578	0.000206868	0.000198758	0.000189102	0.000186615	0.000205668
0.000192801	0.000186124	0.000195468	0.00020426	0.000209389	0.000211276	0.000210452	0.000206786	0.000198757	0.000189175	0.000186607	0.000205488
0.000178869	0.00017269	0.000181267	0.000189311	0.000193988	0.000195722	0.000194969	0.000191618	0.000184278	0.000175494	0.000173137	0.000190646
0.000147471	0.000142571	0.000149661	0.000156235	0.000160012	0.000161475	0.000160859	0.000158125	0.000152112	0.000144904	0.000142837	0.000157049
0.000133971	0.000129556	0.000135945	0.000141845	0.000145211	0.00014654	0.000145988	0.000143541	0.000138143	0.000131663	0.000129783	0.000142656
0.000154997	0.000149849	0.000157121	0.000163819	0.000167702	0.000169142	0.000168517	0.000165744	0.000159617	0.000152245	0.000150143	0.000165089
0.000197933	0.00019146	0.000200693	0.000209159	0.000214078	0.000215878	0.000215088	0.000211593	0.000203845	0.000194512	0.000191789	0.000210756
0.00016411	0.000158947	0.000166607	0.000173561	0.000177608	0.000179078	0.00017843	0.000175559	0.000169189	0.000161497	0.000159115	0.000174599
0.000173665	0.000168273	0.000176309	0.000183566	0.000187781	0.000189319	0.000188643	0.000185652	0.000178999	0.000170954	0.000168421	0.00018472
0.000193594	0.000187668	0.000196563	0.000204554	0.000209174	0.000210883	0.000210139	0.000206852	0.000199521	0.000190644	0.000187797	0.000205862
0.000198256	0.000192283	0.000201316	0.000209388	0.000214067	0.000215776	0.000215024	0.00021171	0.0002043	0.000195314	0.000192375	0.000210753
0.000197692	0.000192003	0.000201025	0.000208995	0.00021362	0.000215304	0.000214561	0.000211291	0.000203958	0.000195051	0.000191959	0.000209956
0.000243708	0.000236762	0.000247776	0.000257465	0.000263081	0.000265128	0.000264226	0.000260257	0.000251335	0.000240489	0.000236687	0.000258781
0.000234346	0.00022769	0.000238155	0.000247318	0.000252629	0.000254567	0.000253713	0.000249959	0.000241514	0.000231232	0.000227623	0.000248825
0.0002182	0.000212125	0.000221797	0.000230218	0.000235101	0.000236879	0.000236094	0.000232682	0.000224879	0.00021541	0.00021201	0.000231586
0.000229704	0.000223381	0.000233448	0.000242169	0.000247231	0.000249073	0.00024826	0.000244911	0.000236636	0.000226807	0.00022324	0.000243739
0.00024331	0.000236704	0.00024728	0.000256383	0.000261669	0.000263588	0.000262738	0.000259136	0.000250593	0.000240307	0.000236522	0.000258102
0.000227863	0.000221769	0.000231603	0.000239956	0.000244823	0.000246591	0.000245808	0.000242398	0.000234611	0.000225114	0.000221568	0.000241638
0.000211502	0.000206094	0.000215198	0.000222906	0.000227385	0.000229013	0.000228292	0.000225146	0.000217979	0.000209219	0.000205786	0.00022409
0.000200781	0.000195689	0.000204209	0.000211422	0.0002156	0.000217126	0.000216452	0.000213517	0.000206816	0.000198622	0.000195391	0.00021269
0.00018411	0.000179456	0.000187149	0.000193642	0.000197404	0.000198775	0.000198168	0.000195531	0.000189492	0.000182106	0.000179193	0.000195007
0.000192292	0.000187523	0.00019548	0.000202148	0.000206027	0.000207428	0.000206804	0.000204099	0.000197877	0.00019027	0.000187217	0.000203589
0.000224832	0.000219491	0.000228783	0.000236496	0.000240997	0.000242606	0.000241882	0.000238744	0.000231539	0.000222715	0.000219022	0.000237844
0.000240425	0.000234716	0.000244487	0.000252583	0.000257289	0.00025899	0.00025823	0.000254931	0.000247375	0.000238108	0.000234239	0.000254315
0.000287501	0.000280583	0.000292046	0.000301529	0.000307034	0.000309041	0.000308151	0.000304298	0.000295422	0.000284555	0.000280093	0.000304156
0.000240344	0.0002347	0.000244228	0.000252021	0.000256561	0.000258211	0.000257477	0.000254305	0.000246975	0.000238003	0.000234237	0.000254136
0.00023208	0.000226934	0.000236105	0.000243564	0.000247898	0.000249462	0.00024876	0.000245734	0.000238724	0.00023014	0.000226345	0.000245133
0.000255679	0.000250018	0.000259965	0.000268033	0.000272771	0.00027443	0.000273669	0.000270398	0.000262797	0.000253498	0.000249391	0.000270024
0.000190092	0.00018587	0.000193136	0.000199015	0.000202451	0.000203685	0.000203129	0.000200743	0.000195195	0.000188411	0.000185432	0.000200742
0.000154535	0.000151105	0.000156911	0.000161594	0.000164324	0.000165317	0.000164873	0.000162962	0.000158545	0.000153136	0.000150767	0.000163169
0.000177979	0.000174183	0.000180823	0.000186124	0.000189222	0.000190348	0.000189844	0.000187678	0.000182658	0.000176515	0.000173731	0.000187773
0.000233117	0.000228238	0.000236847	0.00024368	0.000247707	0.000249129	0.000248478	0.000245703	0.000239198	0.000231266	0.000227618	0.000245838
0.000212371	0.000207913	0.000215604	0.000221698	0.000225285	0.000226563	0.000225981	0.000223518	0.000217695	0.000210617	0.000207382	0.000223932
0.000225526	0.000220849	0.000228901	0.000235257	0.000238979	0.000240335	0.000239727	0.000237143	0.000231072	0.000223684	0.000220281	0.000237721
0.000220884	0.000216418	0.00022422	0.000230332	0.000233885	0.000235228	0.000234641	0.000232163	0.000226293	0.000219172	0.000215825	0.000232696
0.000240621	0.000235857	0.00024424	0.000250767	0.000254614	0.000256007	0.000255378	0.00025273	0.00024644	0.000238822	0.000235187	0.000253359
0.000276744	0.000271286	0.00028077	0.000288131	0.000292492	0.000294049	0.000293338	0.000290351	0.000283238	0.000274642	0.000270538	0.000291323
0.000295767	0.000289981	0.000299941	0.00030764	0.000312194	0.000313841	0.000313095	0.00030997	0.000302506	0.000293507	0.000289196	0.000311247
0.000269277	0.000264137	0.000273107	0.000279997	0.000284077	0.000285559	0.000284889	0.000282087	0.000275387	0.00026732	0.000263384	0.000283214
0.000150097	0.000147158	0.000152035	0.000155783	0.000158002	0.000158818	0.000158452	0.000156935	0.000153272	0.000148884	0.000146798	0.000157893
0.000185667	0.000181997	0.000187858	0.000192346	0.000195049	0.000196007	0.000195566	0.000193814	0.000189332	0.000184068	0.000181602	0.000195281
0.000294304	0.000288636	0.000297836	0.000304839	0.00030905	0.000310543	0.000309854	0.000307017	0.00030011	0.000291894	0.000287964	0.000309359
0.000254792	0.000250028	0.000257924	0.000263891	0.000267476	0.000268759	0.000268168	0.000265728	0.000259842	0.000252831	0.000249397	0.000267656
0.000160759	0.000157713	0.000162554	0.000166208	0.000168408	0.000169198	0.000168835	0.00016734	0.000163719	0.000159428	0.000157364	0.000168856
0.000319588	0.000313761	0.000323302	0.000330433	0.000334744	0.000336289	0.000335577	0.000332657	0.000325548	0.000317153	0.000312983	0.00033542
0.000374261	0.000367276	0.000378148	0.000386275	0.000391198	0.000392972	0.000392156	0.000388829	0.000380685	0.000371129	0.000366505	0.00039283
0.000389294	0.000382463	0.000393747	0.000402057	0.00040713	0.000408942	0.000408101	0.000404675	0.000396282	0.000386484	0.000381474	0.000408154
0.000403047	0.000395926	0.000407327	0.000415709	0.000420852	0.000422676	0.000421823	0.000418363	0.000409875	0.000399983	0.000394987	0.000422491
0.000421369	0.000413484	0.000424931	0.000433405	0.000438591	0.000440468	0.000439602	0.000436106	0.0004275	0.000417528	0.000412809	0.000441922
0.000405031	0.00039726	0.000407925	0.00041583	0.000420673	0.000422445	0.000421634	0.000418366	0.000410302	0.000401012	0.000396776	0.000424817
0.000416863	0.000409256	0.000420165	0.000428144	0.000433077	0.000434859	0.000434033	0.000430724	0.000422523	0.000413114	0.0004086	0.000436782
0.000411636	0.000404259	0.000414851	0.000422548	0.000427311	0.000429028	0.000428226	0.000425035	0.000417075	0.000408006	0.000403598	0.000431063
0.000396931	0.000389419	0.000399205	0.000406369	0.000410812	0.000412434	0.000411684	0.000408711	0.000401272	0.000392852	0.00038906	0.000415864
0.000396436	0.000388699	0.000398116	0.000405047	0.000409351	0.000410932	0.000410203	0.000407325	0.000400105	0.000391984	0.00038853	0.000415411
0.000417336	0.00040982	0.000419786	0.000426969	0.000431482	0.000433113	0.000432349	0.000429364	0.0004218	0.00041333	0.000409355	0.000436669
0.000442662	0.000435005	0.000445469	0.000452934	0.000457711	0.000459352	0.000458552	0.000455472	0.000447537	0.000438706	0.000434399	0.000462773
0.000377082	0.000370483	0.000379135	0.00038531	0.000389253	0.000390638	0.000389972	0.000387392	0.000380829	0.000373535	0.000370066	0.000394147
0.000439958	0.000432223	0.000442021	0.000449015	0.000453465	0.000455076	0.000454317	0.000451379	0.000443913	0.000435675	0.000431824	0.000459738
0.000458789	0.000450394	0.000460211	0.00046723	0.000471738	0.000473355	0.000472585	0.000469625	0.000462069	0.000453821	0.000450227	0.000479518
0.000440418	0.000432793	0.000442175	0.000448749	0.000453019	0.000454553	0.00045382	0.000451018	0.000443858	0.000436087	0.000432458	0.000459802
0.000454816	0.000446857	0.000456248	0.000462809	0.000467106	0.000468646	0.000467906	0.000465112	0.000457887	0.000450141	0.000446626	0.00047473
0.000446988	0.000438764	0.000447548	0.000453731	0.000457762	0.000459269	0.000458566	0.000455986	0.000449059	0.000441803	0.000438828	0.000466713
0.000470403	0.000461133	0.000469815	0.000476028	0.000480123	0.000481617	0.000480904	0.000478257	0.000471308	0.000464088	0.000461613	0.000491478
0.000450432	0.000441583	0.000449669	0.000455432	0.000459237	0.000460643	0.000459975	0.000457469	0.000451007	0.000444326	0.000442093	0.00047042
0.000444196	0.000435673	0.000443492	0.000448985	0.000452723	0.000454034	0.000453385	0.000450911	0.000444723	0.000438331	0.000436131	0.000463563
0.000454116	0.000445383	0.000453117	0.000458524	0.000462437	0.000463551	0.000462903	0.000460503	0.000454286	0.000448	0.00044593	0.000473752
0.00042322	0.000415311	0.000422395	0.000427283	0.000430691	0.000431874	0.000431279	0.000429114	0.000423404	0.000417714	0.000415757	0.000441164
0.000475284	0.000466572	0.000474349	0.000479655	0.00048338	0.0004847	0.000484044	0.000481682	0.000475396	0.000469211	0.000467051	0.000495108
0.000474956	0.000466265	0.000473795	0.000478902	0.000482509	0.000483812	0.00048317	0.000480878	0.000474755	0.00046881	0.000466805	0.000494566
0.000438058	0.000429861	0.000436484	0.000440993	0.000444224	0.000445375	0.000444799	0.000442764	0.000437296	0.000432078	0.000430524	0.000456116
0.000433065	0.000425097	0.000431463	0.000435775	0.000438956	0.000440003	0.000439444	0.000437491	0.000432203	0.000427231	0.000425743	0.000450628
0.000438348	0.000429888	0.000435935	0.000440064	0.000443077	0.00044417	0.000443624	0.000441743	0.000436589	0.000431871	0.000430824	0.000456272
0.000465702	0.000455969	0.000461803	0.000465896	0.000468923	0.000470039	0.000469486	0.000467611	0.000462411	0.000457815	0.000457446	0.000485154
0.000435362	0.00042648	0.000431827	0.000435465	0.000438271	0.000439288	0.000438779	0.000437061	0.000432307	0.000428171	0.000427803	0.000453184
0.000434404	0.000425914	0.000431192	0.000434651	0.000437422	0.000438421	0.000437919	0.000436243	0.000431577	0.000427596	0.000427096	0.000451679
0.000404609	0.00039611	0.000400562	0.000403593	0.000406001	0.00040689	0.000406443	0.000404975	0.000400844	0.00039747	0.000397594	0.000421017
0.000339351	0.000332011	0.00033548	0.000337874	0.000339806	0.000340516	0.000340154	0.000338982	0.000335653	0.000333039	0.000333421	0.00035314
0.000307725	0.000301403	0.000304534	0.000306614	0.000308341	0.00030897	0.000308644	0.000307594	0.000304633	0.000302345	0.000302548	0.000319802
0.000484107	0.000473596	0.000478044	0.000481075	0.000483661	0.000484594	0.000484104	0.000482544	0.000478118	0.000474866	0.000475774	0.000503374
0.000491109	0.000480348	0.00048457	0.000487442	0.000490048	0.000490876	0.000490392	0.00048891	0.000484557	0.00048152	0.000482685	0.000510511
0.000474353	0.000464543	0.000468675	0.000471357	0.000473793	0.000474643	0.000474176	0.000472784	0.000468591	0.000465724	0.000466543	0.000492412
0.000499398	0.000489822	0.000494265	0.000496989	0.00049954	0.000500427	0.000499934	0.000498461	0.000494095	0.000491136	0.000491588	0.000517564
0.00055752	0.000545785	0.000550015	0.000552729	0.000555354	0.000556302	0.000555784	0.000554254	0.000549735	0.000546917	0.000548412	0.00057841
0.000557024	0.000544149	0.000547617	0.000550009	0.000552403	0.000553309	0.000552825	0.000551448	0.000547254	0.000544929	0.000547481	0.000578617
0.000497274	0.000485499	0.000488262	0.00049015	0.000492203	0.000492982	0.000492566	0.000491413	0.000487853	0.000486046	0.000488698	0.000516572
0.000463169	0.000453603	0.000456562	0.000458239	0.00046031	0.000461044	0.000460643	0.00045954	0.000456132	0.000454335	0.000455881	0.000479761
0.000497441	0.000486725	0.00048949	0.000491199	0.000493215	0.00049394	0.000493527	0.000492428	0.000488965	0.00048733	0.000489482	0.000515413
0.000525608	0.000512951	0.000515043	0.00051654	0.000518378	0.000519122	0.000518721	0.000517712	0.000514399	0.000513203	0.000516671	0.000545458
0.000564716	0.000550492	0.000552216	0.000553563	0.000555423	0.000556146	0.000555738	0.000554753	0.00055144	0.000550529	0.000554909	0.000586309
0.000555888	0.000542122	0.000543686	0.000544865	0.000546635	0.000547319	0.000546924	0.000545977	0.000542843	0.000542118	0.000546415	0.000576693
0.000557693	0.000544452	0.00054604	0.000547106	0.000548842	0.000549513	0.000549118	0.000548209	0.000545104	0.000544479	0.000548525	0.000577828
0.000550392	0.00053799	0.000539629	0.000540599	0.000542284	0.00054292	0.000542529	0.000541643	0.000538616	0.000538071	0.000541718	0.000569459
0.000529858	0.000516952	0.000517863	0.0005185	0.000519963	0.000520535	0.000520186	0.000519462	0.000516818	0.000516729	0.000521144	0.000548762
0.000589753	0.000575228	0.000575927	0.000576426	0.000578015	0.000578564	0.00057819	0.000577469	0.000574679	0.000574849	0.00058006	0.000610658
0.000614253	0.000600644	0.000601789	0.000602294	0.000604131	0.000604589	0.000604183	0.000603387	0.000600406	0.000600484	0.000604926	0.000634483
0.000599589	0.000584791	0.000584976	0.000585128	0.000586592	0.000587084	0.000586725	0.000586101	0.000583563	0.000584209	0.000589878	0.000620308
0.000629133	0.000612429	0.00061187	0.000611686	0.000612974	0.00061347	0.000613125	0.000612607	0.000610275	0.00061146	0.000618495	0.000651551
0.000668072	0.000650356	0.000649519	0.000649145	0.000650407	0.000650918	0.000650563	0.000650064	0.000647742	0.000649231	0.000656869	0.000691557
0.000628833	0.000612273	0.000611289	0.000610778	0.000611892	0.000612347	0.000612021	0.000611587	0.000609548	0.000611142	0.000618421	0.000650555
0.000572146	0.000556772	0.000555525	0.000554931	0.000555776	0.000556157	0.000555875	0.000555578	0.000553876	0.00055559	0.000562607	0.000591904
0.000604289	0.000587525	0.000585752	0.000585093	0.00058566	0.000586013	0.000585735	0.000585512	0.000583925	0.000586069	0.000594054	0.000625316
0.00063298	0.000615759	0.000613836	0.000612796	0.000613593	0.0006139	0.000613613	0.000613369	0.000611842	0.000614215	0.00062249	0.000654436
0.000642207	0.000624877	0.000622729	0.000621534	0.000622369	0.000622619	0.000622337	0.000621979	0.00062072	0.000623246	0.000631707	0.000663599
0.000664393	0.000646644	0.000644259	0.000642934	0.000643623	0.000643961	0.000643677	0.000643473	0.000642188	0.0006449	0.000653693	0.000686116
0.000633734	0.000617844	0.000615792	0.000614553	0.000615242	0.000615536	0.000615259	0.000614983	0.000613826	0.000616315	0.000624075	0.000653347
0.000642777	0.000626492	0.000624092	0.000622727	0.000623352	0.000623589	0.000623323	0.000623259	0.000622113	0.000624811	0.000632982	0.000662549
0.000644088	0.000628268	0.000625856	0.000624427	0.000625067	0.000625243	0.000624979	0.000624987	0.000623858	0.000626601	0.000634574	0.00066323
0.000648487	0.00063227	0.00062951	0.00062785	0.000628309	0.000628532	0.000628281	0.000628356	0.000627401	0.000630438	0.000638855	0.000667693
0.000643652	0.000627074	0.000623953	0.000622028	0.00062239	0.000622553	0.00062232	0.000622488	0.000621725	0.000625065	0.000633949	0.000662805
0.000643646	0.000627944	0.000624931	0.000622969	0.000623339	0.000623497	0.000623257	0.000623414	0.000622655	0.000626034	0.000634419	0.000661773
0.00064811	0.000631321	0.000627623	0.000625389	0.000625597	0.000625709	0.000625492	0.000625753	0.000625262	0.0006291	0.000638452	0.00066685
0.000639591	0.000621832	0.000617474	0.000614965	0.000615003	0.00061506	0.000614873	0.000615254	0.000615048	0.000619302	0.00062959	0.00065877
0.000654217	0.00063537	0.000630395	0.000627621	0.00062752	0.000627535	0.000627362	0.000627843	0.000627853	0.000632551	0.000643752	0.000674098
0.000641467	0.000623779	0.000619024	0.000616242	0.000616141	0.00061614	0.000615966	0.000616443	0.000616461	0.000621097	0.000631641	0.000660001
0.00066483	0.000646208	0.000640954	0.000637866	0.000637663	0.000637654	0.000637486	0.000638047	0.000638227	0.000643284	0.000654587	0.000683978
0.000669347	0.000649717	0.000643821	0.000640486	0.000640094	0.000640079	0.000639932	0.000640623	0.000641027	0.0006465	0.000658708	0.000689044
0.00065682	0.000637193	0.000630988	0.000627601	0.000627416	0.000627075	0.000626943	0.00062784	0.000628253	0.000633879	0.000646284	0.000676158
0.000654875	0.000635226	0.00062886	0.000625297	0.000625815	0.000624665	0.000624543	0.000625371	0.000626035	0.000631822	0.000644406	0.000673933
0.000681068	0.000660909	0.000654214	0.000650401	0.000650103	0.000649679	0.000649554	0.000650378	0.000651228	0.000657345	0.000670379	0.000700363
0.000667582	0.000648198	0.000641602	0.000637788	0.000637215	0.000637029	0.00063691	0.000637735	0.000638639	0.000644705	0.000657346	0.000685904
0.000662864	0.000644839	0.000638596	0.000634818	0.000634304	0.000634107	0.000633976	0.000634805	0.000635622	0.000641546	0.00065333	0.000679765
0.000691218	0.000672281	0.000665509	0.000661458	0.000660837	0.000660606	0.000660481	0.000661397	0.000662396	0.000668737	0.000681283	0.000708672
0.000692839	0.000673479	0.000666337	0.000662205	0.000661455	0.000661209	0.000661099	0.000662082	0.000663278	0.000669767	0.000682777	0.000710402
0.00069233	0.000673177	0.000665932	0.000661804	0.000661011	0.000660723	0.00066062	0.000661646	0.000662951	0.000669429	0.000682432	0.000709485
0.000713478	0.000694413	0.000687028	0.000682836	0.000681989	0.000681686	0.000681579	0.000682661	0.000684042	0.000690612	0.000703654	0.000730371
0.000681592	0.000664371	0.000657507	0.00065363	0.00065283	0.000652533	0.000652425	0.000653452	0.000654765	0.00066087	0.000672727	0.0006967
0.00069574	0.000679111	0.000672226	0.000668414	0.000667628	0.000667307	0.000667191	0.000668245	0.00066958	0.000675659	0.000687192	0.000710162
0.00068941	0.000672979	0.000666074	0.000662157	0.000661315	0.000660968	0.000660862	0.000661949	0.00066339	0.000669492	0.000681029	0.000703401
0.000708468	0.00069126	0.000683872	0.000679713	0.000678737	0.000678364	0.000678267	0.000679455	0.000681096	0.000687532	0.000699776	0.000722831
0.000701283	0.000683911	0.000676278	0.000672049	0.000670992	0.000670592	0.000670509	0.000671742	0.000673538	0.000680075	0.00069259	0.0007155
0.00068073	0.00066412	0.000656626	0.000652499	0.000651417	0.00065102	0.000650943	0.00065218	0.000653993	0.000660377	0.000672471	0.000694073
